ID,생활건강-연령대,생활건강-성별,생활건강-일일 평균 걸음수(걸음),생활건강-일일 평균 수면량(시간),생활건강-걸음수 측정 기간,생활건강-수면량 측정 기간,
3138,70대,여성,6891,6.1,5개월,3개월,
3140,30대,남성,7172,8.7,1개월,12개월,
3141,30대,여성,2924,7.2,4개월,1개월,
3142,60대,남성,8030,7.2,12개월,1개월,
3143,70대,남성,8150,8.0,8개월,24개월,
3145,20대,여성,4772,6.6,16개월,6개월,
3145,20대,여성,4786,8.7,11개월,2개월,
3145,20대,여성,5949,6.5,6개월,25개월,
3146,50대,남성,9788,7.7,8개월,7개월,
3146,50대,남성,8358,8.5,16개월,13개월,
3146,50대,남성,7865,7.6,1개월,14개월,
3147,50대,남성,7642,7.5,2개월,5개월,
3148,60대,여성,7506,7.2,2개월,15개월,
3151,50대,여성,6196,7.4,6개월,14개월,
3151,50대,여성,5715,6.7,12개월,5개월,
3151,50대,여성,6231,7.2,5개월,4개월,
3152,40대,여성,6427,5.8,4개월,18개월,
3152,40대,여성,7795,7.6,10개월,8개월,
3155,50대,남성,8291,6.2,3개월,6개월,
3156,60대,남성,8322,7.7,1개월,10개월,
3157,50대,여성,6655,7.0,2개월,9개월,
3160,30대,남성,6285,6.0,15개월,15개월,
3161,80대 이상,남성,10250,5.7,4개월,1개월,
3161,80대 이상,남성,8367,6.3,6개월,14개월,
3162,60대,여성,7143,6.9,6개월,5개월,
3163,20대,여성,5162,7.3,3개월,5개월,
3168,50대,남성,8014,6.1,17개월,3개월,
3169,70대,남성,7580,7.5,10개월,1개월,
3169,70대,남성,10161,7.7,8개월,11개월,
3171,20대,남성,8433,8.1,11개월,18개월,
3171,20대,남성,6309,7.7,12개월,3개월,
3174,60대,남성,9520,6.4,4개월,15개월,
3174,60대,남성,6734,6.5,7개월,15개월,
3174,60대,남성,9741,7.3,10개월,8개월,
3175,50대,남성,5494,5.5,10개월,14개월,
3175,50대,남성,9333,7.2,6개월,2개월,
3177,70대,남성,8751,8.4,2개월,10개월,
3178,80대 이상,남성,8374,8.3,8개월,13개월,
3179,50대,남성,8019,6.6,1개월,13개월,
3181,70대,남성,9524,7.4,2개월,4개월,
3182,20대,남성,6311,7.1,18개월,5개월,
3183,70대,남성,7934,5.8,6개월,5개월,
3184,10대,남성,5602,7.4,3개월,2개월,
3187,60대,여성,6195,7.3,6개월,1개월,
3188,50대,남성,7850,7.4,1개월,7개월,
3189,80대 이상,남성,7726,6.2,11개월,7개월,
3189,80대 이상,남성,6902,7.7,16개월,6개월,
3190,10대,여성,3876,7.7,11개월,2개월,
3191,40대,남성,8467,5.0,3개월,4개월,
3191,40대,남성,8692,8.8,6개월,10개월,
3191,40대,남성,7340,8.4,12개월,2개월,
3191,40대,남성,6864,8.3,17개월,14개월,
3191,40대,남성,6976,8.6,19개월,4개월,
3192,40대,여성,3976,7.9,5개월,2개월,
3192,40대,여성,4436,7.8,7개월,2개월,
3197,80대 이상,남성,7621,7.6,6개월,5개월,
3198,50대,여성,5960,7.1,2개월,3개월,
3199,70대,남성,7035,6.2,4개월,12개월,
3201,20대,남성,6337,6.3,5개월,6개월,
3204,40대,남성,6510,7.0,15개월,6개월,
3204,40대,남성,6303,5.6,10개월,13개월,
3205,10대,남성,7333,8.6,11개월,14개월,
3206,50대,여성,7728,7.5,5개월,3개월,
3206,50대,여성,5473,7.2,2개월,9개월,
3207,30대,여성,6852,6.3,5개월,12개월,
3207,30대,여성,6442,7.0,11개월,5개월,
3207,30대,여성,5328,6.2,3개월,7개월,
3208,30대,남성,7381,7.0,16개월,12개월,
3209,40대,남성,7884,6.1,16개월,8개월,
3209,40대,남성,6959,4.8,6개월,1개월,
3210,30대,남성,7369,7.1,14개월,5개월,
3210,30대,남성,6509,6.5,5개월,15개월,
3210,30대,남성,6380,6.9,7개월,7개월,
3212,40대,남성,7754,9.0,10개월,8개월,
3212,40대,남성,6095,7.4,10개월,1개월,
3213,60대,남성,8194,9.1,15개월,2개월,
3214,50대,남성,6335,6.7,13개월,10개월,
3216,20대,여성,4684,7.3,8개월,5개월,
3216,20대,여성,4575,6.2,2개월,5개월,
3216,20대,여성,5197,7.0,12개월,8개월,
3217,50대,여성,6128,8.2,6개월,1개월,
3217,50대,여성,6186,8.4,7개월,2개월,
3218,30대,여성,6828,7.1,7개월,1개월,
3218,30대,여성,5111,6.2,5개월,13개월,
3221,70대,여성,10533,7.2,12개월,3개월,
3222,60대,남성,8297,7.2,3개월,6개월,
3224,30대,남성,7566,6.4,15개월,9개월,
3227,60대,여성,7639,6.6,4개월,6개월,
3228,50대,여성,6708,6.5,7개월,2개월,
3228,50대,여성,6779,6.6,5개월,14개월,
3230,10대,남성,8001,5.4,14개월,8개월,
3231,30대,여성,5556,8.1,8개월,7개월,
3231,30대,여성,7364,5.9,8개월,3개월,
3231,30대,여성,6445,10.0,4개월,14개월,
3232,60대,남성,9695,7.8,6개월,4개월,
3233,70대,남성,8710,6.1,1개월,18개월,
3233,70대,남성,10146,7.7,13개월,2개월,
3235,50대,여성,4945,6.2,8개월,2개월,
3236,10대,남성,8315,6.9,10개월,12개월,
3236,10대,남성,5781,7.6,11개월,9개월,
3237,70대,남성,7745,8.5,7개월,1개월,
3238,40대,여성,5715,7.8,13개월,9개월,
3238,40대,여성,6409,5.8,9개월,6개월,
3240,10대,남성,6331,6.2,6개월,7개월,
3240,10대,남성,6072,5.8,15개월,5개월,
3242,60대,남성,6414,7.0,17개월,6개월,
3244,10대,여성,6316,6.0,2개월,10개월,
3246,60대,여성,5582,7.2,14개월,8개월,
3247,60대,여성,7888,7.2,2개월,12개월,
3249,40대,남성,4942,5.4,1개월,5개월,
3249,40대,남성,6508,7.4,8개월,2개월,
3250,30대,남성,8518,7.0,2개월,12개월,
3250,30대,남성,7831,8.1,13개월,2개월,
3251,20대,남성,7497,7.0,7개월,7개월,
3252,60대,남성,7185,7.5,6개월,4개월,
3252,60대,남성,9006,7.2,1개월,3개월,
3253,50대,남성,8443,6.5,12개월,1개월,
3256,40대,여성,6751,6.6,2개월,6개월,
3257,50대,남성,8836,6.1,14개월,24개월,
3257,50대,남성,8237,7.0,10개월,11개월,
3258,70대,여성,8715,7.9,3개월,3개월,
3259,30대,여성,6612,7.2,3개월,1개월,
3260,10대,여성,5266,7.4,26개월,2개월,
3261,70대,여성,8063,7.1,17개월,2개월,
3262,40대,남성,8009,5.4,10개월,4개월,
3263,30대,여성,4568,6.4,15개월,2개월,
3263,30대,여성,4537,8.2,2개월,5개월,
3266,60대,여성,9961,6.3,9개월,2개월,
3266,60대,여성,6349,7.0,4개월,8개월,
3267,50대,여성,4697,7.4,12개월,3개월,
3267,50대,여성,7277,6.2,18개월,4개월,
3271,50대,여성,9409,7.1,15개월,2개월,
3271,50대,여성,6815,7.5,8개월,6개월,
3274,40대,여성,4381,7.2,2개월,20개월,
3276,80대 이상,여성,7559,8.2,7개월,14개월,
3276,80대 이상,여성,7490,6.1,11개월,2개월,
3276,80대 이상,여성,8711,7.7,14개월,6개월,
3279,50대,남성,9139,7.3,12개월,3개월,
3279,50대,남성,8728,8.0,8개월,13개월,
3280,70대,남성,9001,7.8,10개월,6개월,
3281,70대,여성,7373,6.3,8개월,16개월,
3282,40대,남성,7868,6.8,1개월,11개월,
3282,40대,남성,8035,6.6,9개월,1개월,
3282,40대,남성,4989,9.2,10개월,5개월,
3284,60대,여성,6571,7.6,9개월,6개월,
3288,40대,남성,8821,7.6,3개월,4개월,
3289,20대,여성,8485,6.7,16개월,1개월,
3289,20대,여성,5781,6.6,10개월,4개월,
3290,20대,남성,8549,8.5,19개월,17개월,
3292,60대,남성,7608,8.5,4개월,8개월,
3292,60대,남성,9214,6.1,5개월,1개월,
3294,20대,여성,5678,9.1,5개월,12개월,
3295,60대,남성,9059,6.8,10개월,6개월,
3296,70대,남성,8789,7.7,14개월,3개월,
3299,70대,남성,8056,7.3,25개월,1개월,
3300,60대,남성,7272,6.2,8개월,22개월,
3301,10대,여성,6028,10.0,8개월,1개월,
3302,60대,여성,7205,8.5,20개월,20개월,
3302,60대,여성,6148,7.3,7개월,4개월,
3304,60대,남성,7176,6.9,3개월,4개월,
3304,60대,남성,9211,9.0,1개월,4개월,
3305,60대,여성,8612,7.3,13개월,3개월,
3306,60대,남성,9289,7.6,6개월,10개월,
3309,50대,남성,8138,6.2,4개월,5개월,
3309,50대,남성,8045,7.3,3개월,3개월,
3310,20대,남성,6477,7.7,6개월,2개월,
3310,20대,남성,8770,7.3,10개월,4개월,
3311,40대,남성,7792,6.1,7개월,2개월,
3313,20대,여성,4365,5.8,6개월,6개월,
3313,20대,여성,5988,6.7,16개월,8개월,
3313,20대,여성,4032,7.3,2개월,2개월,
3314,70대,남성,8529,8.9,10개월,4개월,
3315,60대,여성,7502,8.3,6개월,2개월,
3315,60대,여성,7209,8.3,18개월,10개월,
3317,30대,여성,5926,6.4,2개월,4개월,
3317,30대,여성,6137,7.0,6개월,1개월,
3317,30대,여성,4375,7.3,1개월,6개월,
3318,30대,여성,6316,7.0,15개월,1개월,
3318,30대,여성,4517,6.2,1개월,6개월,
3319,60대,여성,7163,7.2,3개월,1개월,
3319,60대,여성,8349,5.8,1개월,9개월,
3321,50대,남성,8123,8.6,12개월,4개월,
3322,50대,여성,7180,5.5,3개월,8개월,
3323,40대,남성,8070,7.5,3개월,3개월,
3323,40대,남성,7295,7.2,17개월,6개월,
3324,20대,여성,5116,6.7,5개월,2개월,
3324,20대,여성,3901,6.7,3개월,3개월,
3324,20대,여성,5436,7.1,2개월,6개월,
3324,20대,여성,5732,7.4,5개월,2개월,
3326,50대,남성,8982,7.8,2개월,8개월,
3329,20대,남성,6834,7.4,4개월,11개월,
3329,20대,남성,6025,8.5,17개월,5개월,
3330,30대,여성,5322,6.8,4개월,11개월,
3331,40대,여성,5990,8.4,13개월,8개월,
3332,40대,여성,7597,7.0,2개월,19개월,
3332,40대,여성,5658,6.7,3개월,5개월,
3333,60대,여성,7730,6.5,7개월,14개월,
3333,60대,여성,7425,7.2,13개월,2개월,
3334,80대 이상,여성,8070,6.1,27개월,4개월,
3334,80대 이상,여성,7668,8.3,8개월,4개월,
3335,30대,남성,6186,7.1,6개월,25개월,
3335,30대,남성,7809,7.5,9개월,1개월,
3336,10대,여성,4660,7.5,9개월,4개월,
3336,10대,여성,6615,5.6,31개월,5개월,
3340,60대,여성,7323,7.5,16개월,23개월,
3340,60대,여성,7270,6.5,14개월,14개월,
3341,10대,남성,6685,7.1,11개월,13개월,
3341,10대,남성,7123,8.8,12개월,4개월,
3342,30대,남성,8850,7.9,3개월,3개월,
3342,30대,남성,8592,6.3,11개월,21개월,
3343,40대,남성,6240,7.4,7개월,4개월,
3345,20대,남성,6970,8.0,12개월,6개월,
3345,20대,남성,6587,6.7,17개월,3개월,
3346,40대,남성,6879,7.3,5개월,2개월,
3346,40대,남성,9204,7.8,11개월,2개월,
3352,10대,여성,6559,6.5,19개월,12개월,
3352,10대,여성,4271,7.8,12개월,5개월,
3353,50대,남성,8722,8.1,15개월,11개월,
3353,50대,남성,9432,8.1,8개월,12개월,
3354,40대,여성,6504,6.2,11개월,6개월,
3354,40대,여성,6702,6.1,3개월,10개월,
3354,40대,여성,7124,7.7,8개월,1개월,
3355,20대,남성,7568,4.9,6개월,10개월,
3356,30대,여성,5154,4.9,14개월,19개월,
3357,60대,남성,10845,6.2,6개월,2개월,
3359,40대,남성,7474,8.4,3개월,8개월,
3360,30대,여성,6445,7.0,20개월,5개월,
3360,30대,여성,4018,6.7,1개월,2개월,
3362,60대,남성,9019,6.9,7개월,4개월,
3362,60대,남성,9001,7.5,15개월,15개월,
3364,70대,여성,3924,6.9,5개월,12개월,
3366,60대,남성,10500,7.1,20개월,2개월,
3366,60대,남성,8448,7.1,9개월,3개월,
3366,60대,남성,10075,6.8,10개월,12개월,
3367,60대,여성,7029,6.9,2개월,14개월,
3368,70대,여성,7136,6.5,10개월,13개월,
3369,60대,남성,7677,6.2,3개월,10개월,
3369,60대,남성,8539,7.4,15개월,10개월,
3369,60대,남성,7849,6.3,14개월,11개월,
3370,60대,남성,9489,7.0,3개월,4개월,
3370,60대,남성,7937,9.1,12개월,3개월,
3372,50대,여성,6608,8.3,9개월,3개월,
3373,40대,남성,6726,7.0,5개월,3개월,
3375,60대,남성,8844,7.1,4개월,8개월,
3376,50대,남성,9869,6.2,1개월,7개월,
3378,50대,남성,8454,5.7,1개월,7개월,
3379,10대,여성,7249,7.2,1개월,1개월,
3380,60대,남성,9763,7.8,12개월,8개월,
3381,40대,남성,7527,5.7,3개월,6개월,
3382,70대,남성,6689,6.9,10개월,3개월,
3382,70대,남성,8663,8.1,3개월,11개월,
3382,70대,남성,8983,8.9,5개월,11개월,
3383,20대,남성,7943,7.4,31개월,25개월,
3383,20대,남성,7483,7.0,21개월,2개월,
3384,60대,여성,7550,6.3,18개월,16개월,
3387,60대,남성,8358,6.4,7개월,10개월,
3389,10대,남성,7854,5.2,11개월,4개월,
3391,80대 이상,여성,8572,7.4,10개월,9개월,
3391,80대 이상,여성,8574,8.4,3개월,13개월,
3392,80대 이상,여성,9332,9.3,2개월,4개월,
3394,50대,남성,8186,5.8,16개월,5개월,
3396,30대,여성,5071,6.5,9개월,9개월,
3396,30대,여성,4763,8.0,1개월,3개월,
3396,30대,여성,5989,6.8,2개월,1개월,
3397,40대,남성,6746,7.6,16개월,8개월,
3399,60대,남성,8899,8.6,9개월,28개월,
3399,60대,남성,8408,6.3,14개월,5개월,
3399,60대,남성,8210,7.8,4개월,8개월,
3400,50대,남성,6826,6.8,7개월,19개월,
3403,50대,남성,9295,5.5,2개월,4개월,
3404,80대 이상,여성,6441,6.7,3개월,21개월,
3404,80대 이상,여성,8727,5.0,7개월,5개월,
3404,80대 이상,여성,8475,7.6,9개월,11개월,
3404,80대 이상,여성,7216,8.5,14개월,4개월,
3406,60대,여성,7249,8.5,5개월,3개월,
3407,60대,여성,8101,5.6,3개월,12개월,
3407,60대,여성,5784,7.4,11개월,15개월,
3407,60대,여성,5939,9.4,19개월,9개월,
3411,60대,남성,9861,6.6,1개월,1개월,
3411,60대,남성,11392,7.5,4개월,9개월,
3413,70대,여성,9176,6.8,5개월,14개월,
3413,70대,여성,8337,7.4,4개월,13개월,
3414,20대,여성,5031,6.7,18개월,8개월,
3414,20대,여성,5503,7.3,7개월,13개월,
3414,20대,여성,5945,5.4,4개월,4개월,
3415,50대,여성,6076,5.0,16개월,3개월,
3416,40대,남성,8108,5.5,2개월,15개월,
3416,40대,남성,7200,7.3,6개월,20개월,
3417,60대,여성,6609,7.9,22개월,2개월,
3417,60대,여성,6404,6.9,12개월,6개월,
3417,60대,여성,6881,8.1,11개월,16개월,
3417,60대,여성,7339,7.4,13개월,5개월,
3419,50대,남성,8982,6.4,18개월,4개월,
3420,70대,여성,8463,5.4,10개월,4개월,
3421,50대,남성,8720,7.2,1개월,10개월,
3422,60대,남성,8376,7.2,1개월,8개월,
3424,50대,남성,7051,6.4,13개월,2개월,
3424,50대,남성,8865,7.3,2개월,9개월,
3428,60대,남성,9649,7.4,7개월,16개월,
3429,70대,남성,8953,7.9,9개월,9개월,
3429,70대,남성,10079,7.4,6개월,9개월,
3430,50대,남성,7691,7.6,12개월,3개월,
3433,70대,남성,7997,8.0,7개월,2개월,
3436,30대,남성,5570,8.0,11개월,4개월,
3438,50대,여성,7469,7.2,12개월,7개월,
3438,50대,여성,6286,7.5,7개월,17개월,
3439,20대,남성,4894,9.8,9개월,13개월,
3439,20대,남성,6138,8.0,15개월,6개월,
3441,60대,여성,6935,8.6,23개월,7개월,
3441,60대,여성,7068,6.0,14개월,2개월,
3443,50대,여성,6832,7.1,22개월,7개월,
3443,50대,여성,7786,8.2,19개월,4개월,
3444,60대,여성,7436,5.7,14개월,3개월,
3444,60대,여성,6669,7.7,5개월,5개월,
3445,70대,여성,6488,6.6,13개월,13개월,
3445,70대,여성,7292,8.3,3개월,4개월,
3445,70대,여성,9522,7.7,2개월,9개월,
3446,50대,남성,8685,6.4,4개월,6개월,
3448,60대,남성,8612,6.3,11개월,9개월,
3449,50대,여성,6297,7.1,11개월,16개월,
3450,70대,남성,7596,8.2,6개월,12개월,
3451,80대 이상,여성,6748,8.5,7개월,1개월,
3451,80대 이상,여성,7712,6.4,6개월,7개월,
3452,60대,남성,9622,8.1,2개월,6개월,
3452,60대,남성,7348,9.1,9개월,23개월,
3452,60대,남성,9165,7.9,3개월,14개월,
3452,60대,남성,8672,6.5,11개월,6개월,
3452,60대,남성,8677,8.3,6개월,14개월,
3453,20대,남성,4400,8.2,11개월,9개월,
3453,20대,남성,8216,8.1,9개월,12개월,
3453,20대,남성,4933,7.5,8개월,15개월,
3454,70대,남성,10538,7.5,3개월,13개월,
3454,70대,남성,7405,6.9,11개월,3개월,
3455,50대,남성,6971,8.0,11개월,19개월,
3455,50대,남성,9243,8.2,10개월,3개월,
3455,50대,남성,7351,6.0,22개월,8개월,
3456,40대,여성,8148,8.3,4개월,3개월,
3457,50대,남성,9812,7.9,3개월,20개월,
3457,50대,남성,8191,4.6,23개월,13개월,
3457,50대,남성,8085,7.4,10개월,1개월,
3458,20대,남성,6850,8.2,6개월,2개월,
3458,20대,남성,7191,6.4,3개월,4개월,
3460,70대,남성,7612,6.0,3개월,1개월,
3461,40대,남성,5999,6.4,5개월,3개월,
3461,40대,남성,6242,7.4,4개월,10개월,
3463,50대,여성,5582,6.2,10개월,5개월,
3463,50대,여성,8090,8.7,12개월,1개월,
3463,50대,여성,8927,6.4,17개월,13개월,
3464,50대,여성,6529,8.1,16개월,5개월,
3468,30대,여성,4510,8.1,3개월,5개월,
3469,30대,여성,4576,6.9,14개월,4개월,
3472,10대,남성,7264,6.9,4개월,4개월,
3472,10대,남성,8744,8.4,12개월,5개월,
3472,10대,남성,6670,8.0,9개월,7개월,
3474,30대,여성,4641,6.4,3개월,20개월,
3476,70대,여성,6368,7.7,14개월,10개월,
3476,70대,여성,8164,7.5,1개월,18개월,
3477,50대,남성,9114,8.2,12개월,15개월,
3477,50대,남성,6449,6.7,8개월,6개월,
3478,50대,여성,8467,9.7,3개월,5개월,
3479,40대,여성,5440,7.7,4개월,14개월,
3483,20대,남성,7660,6.6,6개월,3개월,
3483,20대,남성,7217,7.4,8개월,7개월,
3483,20대,남성,6973,7.9,9개월,11개월,
3486,70대,여성,6877,7.1,13개월,4개월,
3487,20대,남성,5788,8.0,16개월,18개월,
3487,20대,남성,7834,8.3,6개월,20개월,
3488,70대,남성,7287,6.1,9개월,16개월,
3491,50대,남성,7024,7.4,2개월,10개월,
3491,50대,남성,8686,6.8,3개월,6개월,
3491,50대,남성,7853,6.8,5개월,8개월,
3492,30대,여성,5993,7.0,4개월,4개월,
3494,20대,여성,4199,8.3,2개월,5개월,
3495,60대,여성,7408,8.3,5개월,10개월,
3495,60대,여성,7819,6.7,3개월,4개월,
3496,10대,남성,6591,7.3,1개월,12개월,
3498,30대,남성,7196,6.1,4개월,4개월,
3500,30대,여성,5910,7.6,1개월,13개월,
3501,30대,남성,8375,7.0,12개월,3개월,
3501,30대,남성,8021,8.5,13개월,3개월,
3505,80대 이상,남성,6456,8.0,6개월,7개월,
3505,80대 이상,남성,8740,8.4,4개월,2개월,
3506,50대,여성,6534,7.1,10개월,11개월,
3508,30대,남성,7199,8.6,6개월,3개월,
3508,30대,남성,5246,5.6,2개월,6개월,
3509,60대,남성,10005,8.3,13개월,16개월,
3512,30대,남성,8480,7.7,12개월,12개월,
3514,50대,남성,8811,7.6,26개월,1개월,
3514,50대,남성,7287,8.2,1개월,2개월,
3515,30대,남성,8159,6.2,14개월,3개월,
3515,30대,남성,7233,6.9,5개월,16개월,
3515,30대,남성,9188,5.9,4개월,4개월,
3516,30대,남성,7378,5.9,3개월,11개월,
3516,30대,남성,7872,7.1,13개월,7개월,
3517,20대,여성,4692,7.4,4개월,14개월,
3517,20대,여성,7689,7.3,14개월,3개월,
3517,20대,여성,5274,7.3,15개월,10개월,
3519,60대,여성,6645,7.6,6개월,1개월,
3520,60대,남성,8894,7.7,15개월,19개월,
3521,60대,여성,7273,5.6,5개월,6개월,
3521,60대,여성,7881,6.6,17개월,3개월,
3522,70대,여성,8034,7.1,4개월,2개월,
3522,70대,여성,8584,7.1,16개월,2개월,
3523,20대,남성,7266,7.0,4개월,23개월,
3523,20대,남성,6536,6.3,2개월,3개월,
3524,50대,남성,7068,7.9,3개월,4개월,
3524,50대,남성,8918,8.0,11개월,1개월,
3524,50대,남성,9243,8.9,10개월,1개월,
3524,50대,남성,7730,6.7,13개월,17개월,
3524,50대,남성,7636,7.3,19개월,8개월,
3525,70대,남성,8834,7.7,8개월,6개월,
3525,70대,남성,9916,7.1,9개월,9개월,
3527,70대,여성,8382,7.8,4개월,7개월,
3527,70대,여성,7491,7.3,22개월,8개월,
3529,30대,남성,7953,6.3,15개월,11개월,
3530,60대,남성,7899,6.4,2개월,11개월,
3531,30대,여성,5675,5.5,1개월,2개월,
3531,30대,여성,4376,7.6,4개월,15개월,
3532,40대,여성,4385,7.6,10개월,14개월,
3534,60대,여성,8776,9.0,4개월,10개월,
3534,60대,여성,8069,8.1,9개월,1개월,
3535,70대,여성,7873,6.9,11개월,5개월,
3536,40대,남성,8189,8.3,10개월,1개월,
3537,30대,여성,7657,6.2,4개월,8개월,
3539,40대,남성,6581,6.2,14개월,8개월,
3541,40대,남성,6791,7.0,7개월,12개월,
3541,40대,남성,8555,5.8,3개월,1개월,
3542,40대,여성,6383,7.8,12개월,13개월,
3546,60대,여성,7604,7.2,2개월,1개월,
3547,80대 이상,남성,9162,7.9,7개월,15개월,
3549,30대,여성,4929,5.8,4개월,13개월,
3550,50대,여성,7521,6.4,4개월,10개월,
3550,50대,여성,5987,8.6,13개월,7개월,
3551,30대,여성,3270,6.8,9개월,5개월,
3551,30대,여성,6630,5.4,5개월,17개월,
3552,50대,여성,4937,6.1,6개월,9개월,
3552,50대,여성,7448,8.3,9개월,12개월,
3553,80대 이상,여성,10191,7.2,3개월,8개월,
3555,20대,남성,6786,7.6,9개월,14개월,
3557,40대,남성,7785,7.9,16개월,6개월,
3558,10대,여성,5934,8.5,9개월,12개월,
3559,10대,여성,5707,7.5,18개월,13개월,
3560,30대,여성,5959,7.0,28개월,11개월,
3562,70대,여성,7695,8.3,4개월,3개월,
3565,20대,남성,7763,5.6,9개월,7개월,
